customer_id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_3204,43,self-employed,married,secondary,no,2133,yes,yes,cellular,29,jul,816,2,0,unknown,0
id_22487,,housemaid,single,primary,no,441,no,no,cellular,30,jan,996,1,1,other,0
id_11550,53,admin.,married,primary,no,-3,yes,no,cellular,14,jul,831,3,0,unknown,0
id_3943,45,management,married,primary,no,313,no,no,cellular,29,jul,816,4,0,unknown,0
id_35100,49,technician,married,tertiary,no,1074,no,no,cellular,17,jun,858,1,0,unknown,1
id_42606,40,services,single,secondary,no,316,no,no,unknown,11,jun,864,5,0,unknown,0
id_35163,31,technician,single,tertiary,no,408,no,no,cellular,21,apr,915,1,0,unknown,0
id_44667,64,technician,married,secondary,no,3,no,no,cellular,13,aug,801,2,1,success,0
id_7170,42,admin.,divorced,secondary,no,-547,yes,yes,unknown,26,may,880,6,0,unknown,0
id_24689,36,self-employed,married,secondary,no,1002,yes,no,cellular,21,nov,701,2,0,unknown,0
id_9284,37,entrepreneur,married,tertiary,no,6,yes,no,cellular,17,nov,705,1,0,unknown,0
id_44255,38,technician,married,secondary,no,997,no,no,cellular,5,feb,990,1,1,failure,0
id_23761,33,blue-collar,married,secondary,no,-212,yes,yes,cellular,4,may,902,3,1,failure,0
id_35023,57,retired,married,secondary,no,370,no,no,cellular,29,aug,785,2,0,unknown,0
id_21410,36,services,married,secondary,no,3967,yes,yes,unknown,19,jun,856,1,0,unknown,0
id_3850,33,management,single,tertiary,no,5946,yes,no,cellular,19,nov,703,1,0,unknown,0
id_14523,34,management,married,tertiary,no,1987,yes,yes,cellular,25,jul,820,2,0,unknown,0
id_21972,49,technician,married,tertiary,no,915,no,no,unknown,16,jun,859,2,0,unknown,0
id_23217,36,services,single,secondary,no,18,yes,no,cellular,28,jun,847,1,1,failure,0
id_29820,38,technician,married,secondary,no,80,yes,no,unknown,8,may,898,1,0,unknown,0
id_14382,34,technician,married,secondary,no,1845,yes,yes,cellular,18,may,888,1,0,unknown,0
id_35087,49,retired,married,secondary,no,-76,yes,no,cellular,11,aug,803,5,0,unknown,0
id_10028,48,housemaid,married,primary,no,71,no,no,unknown,9,jun,866,1,0,unknown,0
id_25191,39,technician,married,tertiary,no,4391,no,no,unknown,18,jun,857,2,0,unknown,0
id_40501,36,technician,married,secondary,no,156,yes,no,unknown,7,may,899,2,0,unknown,0
id_11205,30,student,single,tertiary,no,65,no,no,cellular,30,jun,845,4,5,failure,1
id_21544,40,self-employed,married,secondary,no,100,no,no,unknown,17,jun,858,1,0,unknown,0
id_2610,30,services,single,secondary,no,23,yes,no,unknown,7,may,899,2,0,unknown,0
id_16769,53,services,married,secondary,no,2121,no,no,cellular,11,aug,803,3,0,unknown,0
id_12160,45,housemaid,married,primary,no,41,no,no,cellular,22,aug,792,1,0,unknown,0
id_29786,27,services,single,secondary,no,265,yes,yes,cellular,18,may,888,1,0,unknown,0
id_21848,57,technician,married,secondary,no,3280,yes,no,unknown,26,may,880,1,0,unknown,0
id_32274,33,technician,single,secondary,no,1745,no,no,cellular,2,aug,812,1,0,unknown,0
id_1568,40,blue-collar,married,primary,no,197,yes,no,cellular,3,feb,992,1,0,unknown,0
id_45044,37,management,married,tertiary,no,1602,yes,no,unknown,11,jun,864,3,0,unknown,0
id_34930,30,management,divorced,secondary,no,-80,no,yes,cellular,14,jul,831,2,0,unknown,0
id_9826,47,blue-collar,married,primary,no,210,yes,yes,unknown,9,jun,866,1,0,unknown,0
id_28489,36,entrepreneur,divorced,secondary,no,-269,yes,no,cellular,7,may,899,1,0,unknown,0
id_39154,34,management,married,tertiary,no,259,no,no,cellular,27,aug,787,9,0,unknown,0
id_13136,30,blue-collar,married,secondary,no,581,yes,yes,unknown,2,jun,873,2,0,unknown,0
id_13987,30,management,single,tertiary,no,3242,yes,no,unknown,19,may,887,1,0,unknown,0
id_13202,33,management,single,tertiary,no,5454,no,no,cellular,20,apr,916,1,5,other,0
id_7520,32,blue-collar,married,secondary,no,37,yes,no,unknown,4,jun,871,4,0,unknown,0
id_32096,54,blue-collar,married,secondary,no,2851,yes,no,cellular,7,may,899,1,0,unknown,0
id_32823,41,self-employed,married,primary,no,2165,yes,no,cellular,18,nov,704,1,0,unknown,0
id_1958,43,self-employed,married,tertiary,no,4325,yes,no,unknown,19,jun,856,1,0,unknown,0
id_18562,44,self-employed,married,secondary,no,14146,yes,no,cellular,21,nov,701,1,0,unknown,1
id_26561,28,management,single,tertiary,no,1631,no,no,unknown,6,jun,869,2,0,unknown,0
id_31312,45,blue-collar,married,primary,no,2787,no,no,unknown,18,jun,857,1,0,unknown,0
id_5132,25,management,single,unknown,no,564,no,no,cellular,2,jun,873,1,0,unknown,0
id_39813,42,blue-collar,married,primary,no,16435,no,no,unknown,9,jun,866,1,0,unknown,0
id_12778,38,blue-collar,married,primary,no,-401,no,no,unknown,21,may,885,6,0,unknown,0
id_38074,28,services,single,secondary,no,-266,no,yes,cellular,10,jul,835,6,0,unknown,0
id_23977,27,blue-collar,married,secondary,no,258,yes,no,cellular,24,jul,821,1,0,unknown,0
id_32915,50,admin.,married,secondary,no,70,yes,no,unknown,3,jun,872,2,0,unknown,0
id_14819,31,services,married,secondary,no,24,yes,no,cellular,13,may,893,1,1,failure,0
id_23261,43,admin.,married,secondary,no,1070,yes,no,cellular,11,jul,834,2,0,unknown,1
id_41072,60,retired,married,secondary,no,1030,yes,yes,cellular,5,aug,809,1,0,unknown,0
id_15809,,unemployed,divorced,secondary,no,174,no,no,unknown,19,jun,856,2,0,unknown,0
id_33534,27,technician,single,secondary,no,787,no,no,cellular,20,aug,794,3,0,unknown,0
id_20302,45,services,married,secondary,no,24,no,no,cellular,25,may,881,1,0,unknown,0
id_35354,29,management,single,tertiary,no,364,yes,no,cellular,12,aug,802,2,0,unknown,0
id_30543,58,blue-collar,married,secondary,no,523,no,yes,telephone,23,jul,822,4,0,unknown,0
id_28884,33,management,married,tertiary,no,278,yes,no,cellular,24,jul,821,2,0,unknown,0
id_33781,32,technician,single,secondary,no,712,no,no,cellular,14,aug,800,8,0,unknown,0
id_9624,43,blue-collar,married,secondary,no,-4,yes,no,cellular,17,apr,919,2,0,unknown,0
id_15564,39,blue-collar,married,primary,no,65,yes,no,unknown,30,may,876,19,0,unknown,0
id_34689,49,unemployed,married,primary,yes,-9,no,no,cellular,29,jan,997,2,0,unknown,0
id_35038,28,technician,married,tertiary,no,1336,yes,yes,cellular,10,jul,835,6,0,unknown,0
id_9497,55,housemaid,married,primary,no,131,no,no,cellular,29,jul,816,2,0,unknown,0
id_1451,36,services,married,secondary,no,55,no,no,telephone,2,feb,993,3,0,unknown,1
id_21788,39,management,married,tertiary,no,987,yes,no,cellular,18,aug,796,4,0,unknown,0
id_10250,30,student,single,secondary,no,2048,no,no,telephone,10,aug,804,1,0,unknown,0
id_27046,33,management,single,tertiary,no,1635,yes,no,unknown,26,may,880,3,0,unknown,0
id_6348,41,admin.,married,tertiary,no,466,yes,no,cellular,7,may,899,1,0,unknown,0
id_8597,29,management,married,tertiary,yes,-5,no,no,cellular,14,jul,831,4,0,unknown,0
id_24253,56,management,married,tertiary,no,6527,yes,no,cellular,19,nov,703,1,3,failure,0
id_19944,55,technician,divorced,secondary,no,450,yes,yes,cellular,11,jul,834,1,0,unknown,0
id_43176,41,management,divorced,tertiary,no,94,no,no,cellular,11,aug,803,2,0,unknown,0
id_39182,48,blue-collar,married,secondary,no,548,no,no,cellular,12,aug,802,8,0,unknown,1
id_31277,46,management,married,tertiary,no,5882,no,no,cellular,13,aug,801,2,0,unknown,0
id_30878,36,management,married,secondary,no,1735,yes,no,unknown,20,jun,855,1,0,unknown,0
id_7620,27,management,single,tertiary,no,705,yes,no,unknown,5,jun,870,3,0,unknown,1
id_7285,35,technician,married,tertiary,no,-482,yes,no,cellular,29,jul,816,3,0,unknown,0
id_6647,52,technician,single,tertiary,no,3,yes,no,unknown,8,may,898,2,0,unknown,0
id_31750,42,technician,single,secondary,no,414,no,no,cellular,21,jul,824,1,0,unknown,0
id_17043,,blue-collar,married,secondary,no,688,no,no,cellular,20,nov,702,2,0,unknown,0
id_27285,56,technician,married,secondary,no,940,no,no,cellular,11,aug,803,4,0,unknown,0
id_11193,40,blue-collar,single,primary,no,-1,yes,no,unknown,9,jun,866,2,0,unknown,0
id_25383,57,technician,married,secondary,no,3900,yes,no,telephone,28,jul,817,4,0,unknown,1
id_10521,48,retired,single,primary,no,3036,no,no,cellular,8,sep,775,1,0,unknown,1
id_19059,48,unemployed,married,secondary,no,3537,yes,no,cellular,12,aug,802,2,0,unknown,0
id_36394,30,blue-collar,married,primary,no,57,no,no,unknown,27,jun,848,1,0,unknown,0
id_19470,38,unemployed,single,secondary,no,1,no,no,cellular,27,aug,787,3,0,unknown,0
id_8822,34,management,single,tertiary,no,616,yes,no,cellular,17,apr,919,2,0,unknown,0
id_42528,59,housemaid,married,primary,no,-186,yes,no,telephone,21,jul,824,7,0,unknown,0
id_19887,51,blue-collar,divorced,primary,no,4397,no,no,telephone,11,nov,711,1,1,success,1
id_27651,40,management,married,tertiary,no,-1,yes,no,cellular,21,jul,824,1,0,unknown,0
id_6321,48,management,married,secondary,no,141,yes,no,unknown,21,may,885,10,0,unknown,0
id_11540,30,management,married,tertiary,no,1407,no,no,cellular,6,aug,808,4,0,unknown,0
id_3413,65,retired,married,secondary,no,1366,no,no,cellular,12,aug,802,1,0,unknown,0
id_23055,27,admin.,single,secondary,no,427,yes,yes,unknown,27,may,879,2,0,unknown,0
id_17274,53,management,divorced,tertiary,no,2,no,no,unknown,6,jun,869,4,0,unknown,0
id_44753,45,technician,single,secondary,no,146,yes,no,unknown,13,may,893,1,0,unknown,0
id_6511,31,services,single,secondary,no,63,no,yes,unknown,30,jun,845,2,0,unknown,0
id_18129,32,services,married,unknown,no,-52,yes,yes,cellular,18,jul,827,4,0,unknown,0
id_16220,40,technician,single,secondary,no,197,yes,no,cellular,14,may,892,6,2,failure,0
id_3347,33,management,married,tertiary,no,515,yes,no,cellular,4,may,902,3,5,failure,1
id_25564,,housemaid,married,primary,no,3154,no,no,unknown,18,jun,857,7,0,unknown,0
id_25345,51,management,married,tertiary,no,-2717,yes,yes,cellular,2,apr,934,1,0,unknown,0
id_43985,41,retired,married,primary,no,7293,no,no,unknown,11,jun,864,2,0,unknown,0
id_2154,42,services,single,secondary,no,1627,yes,no,unknown,20,may,886,1,0,unknown,0
id_2820,62,housemaid,married,secondary,no,870,no,no,cellular,8,jul,837,3,0,unknown,0
id_26639,47,blue-collar,married,primary,no,759,yes,no,cellular,7,may,899,2,4,failure,0
id_8411,55,housemaid,married,primary,no,255,yes,no,unknown,16,may,890,3,0,unknown,0
id_31601,36,technician,married,secondary,no,2729,yes,no,cellular,8,apr,928,1,0,unknown,0
id_18094,51,blue-collar,divorced,secondary,no,-443,yes,no,cellular,8,may,898,2,0,unknown,0
id_4495,55,technician,divorced,secondary,no,181,no,no,unknown,13,may,893,1,0,unknown,0
id_3531,43,blue-collar,married,secondary,no,2045,yes,yes,cellular,7,may,899,1,5,failure,0
id_43083,47,technician,single,tertiary,no,2,no,no,cellular,18,aug,796,4,0,unknown,1
id_12788,64,management,married,tertiary,no,1452,no,no,cellular,10,may,896,6,0,unknown,0
id_30638,54,blue-collar,married,secondary,no,6107,no,no,cellular,3,feb,992,1,0,unknown,1
id_21313,41,services,single,secondary,no,,yes,no,cellular,17,apr,919,2,0,unknown,0
id_32749,45,management,married,unknown,no,1529,no,no,cellular,29,jul,816,2,0,unknown,0
id_25301,48,blue-collar,married,secondary,no,1740,no,no,unknown,18,jun,857,1,0,unknown,0
id_7465,52,retired,married,secondary,no,964,yes,no,cellular,28,jan,998,1,0,unknown,0
id_39381,35,technician,married,primary,no,1,no,no,unknown,21,may,885,2,0,unknown,0
id_14634,33,management,married,tertiary,no,-5,yes,no,unknown,2,jun,873,1,0,unknown,0
id_38496,51,admin.,married,secondary,no,3026,no,no,cellular,7,may,899,1,1,other,1
id_22536,37,self-employed,divorced,secondary,no,228,no,no,unknown,6,jun,869,1,0,unknown,0
id_2492,44,services,married,secondary,no,-389,no,yes,cellular,8,jul,837,1,0,unknown,0
id_27002,42,blue-collar,married,secondary,no,2525,yes,no,unknown,29,may,877,2,0,unknown,0
id_16459,43,blue-collar,married,primary,no,2095,no,no,unknown,5,jun,870,2,0,unknown,0
id_40361,41,management,divorced,tertiary,no,670,no,no,cellular,13,aug,801,3,0,unknown,0
id_10800,52,blue-collar,divorced,primary,no,-29,no,yes,unknown,2,jul,843,2,0,unknown,0
id_17221,38,self-employed,divorced,tertiary,no,6388,yes,no,cellular,21,nov,701,2,0,unknown,0
id_7038,52,management,divorced,tertiary,no,2677,no,no,cellular,20,nov,702,3,0,unknown,0
id_38260,29,admin.,divorced,tertiary,no,145,yes,no,cellular,12,may,894,1,1,failure,0
id_7352,37,technician,single,secondary,no,395,yes,no,cellular,13,may,893,2,3,failure,1
id_23877,33,blue-collar,single,secondary,no,3840,yes,no,cellular,18,nov,704,3,0,unknown,0
id_15323,31,blue-collar,single,secondary,no,14,yes,no,cellular,12,may,894,1,0,unknown,0
id_44181,40,blue-collar,single,primary,no,-98,yes,no,cellular,6,may,900,1,0,unknown,0
id_9713,59,blue-collar,married,secondary,no,1312,no,no,cellular,28,jan,998,2,5,failure,0
id_39637,29,entrepreneur,divorced,primary,no,4,yes,yes,cellular,20,nov,702,3,0,unknown,0
id_8460,31,services,married,secondary,no,194,yes,yes,cellular,25,jul,820,2,0,unknown,0
id_5400,33,admin.,divorced,secondary,no,532,no,no,cellular,4,feb,991,1,0,unknown,0
id_3384,48,services,married,secondary,no,505,no,no,unknown,20,jun,855,3,0,unknown,0
id_41417,24,management,single,tertiary,no,731,yes,no,cellular,30,apr,906,1,0,unknown,0
id_30363,37,blue-collar,married,primary,no,-4,yes,no,cellular,10,jul,835,1,0,unknown,0
id_1178,26,blue-collar,married,secondary,no,9,yes,yes,cellular,17,apr,919,1,0,unknown,0
id_37400,29,blue-collar,single,secondary,no,520,no,yes,cellular,8,jul,837,1,0,unknown,1
id_38693,47,management,divorced,tertiary,no,2305,no,no,cellular,14,aug,800,3,0,unknown,0
id_11430,48,self-employed,married,secondary,no,353,yes,yes,cellular,15,may,891,3,3,failure,0
id_23279,25,technician,single,tertiary,no,2484,yes,no,telephone,27,feb,968,2,0,unknown,1
id_13110,55,retired,married,secondary,no,6446,no,no,unknown,19,jun,856,1,0,unknown,0
id_10834,37,management,married,tertiary,no,2179,yes,no,cellular,26,apr,910,2,0,unknown,0
id_16913,31,services,married,secondary,no,204,no,no,cellular,9,sep,774,1,0,unknown,0
id_16977,50,technician,divorced,primary,no,1501,no,no,unknown,15,may,891,3,0,unknown,0
id_23058,35,blue-collar,single,secondary,no,8037,yes,no,cellular,13,may,893,2,0,unknown,0
id_5180,53,self-employed,married,tertiary,no,141,no,no,cellular,18,nov,704,2,3,failure,0
id_20333,36,management,divorced,tertiary,no,124,no,no,cellular,14,may,892,1,0,unknown,0
id_21054,35,technician,married,tertiary,no,2047,no,no,cellular,22,aug,792,4,0,unknown,0
id_42218,43,blue-collar,married,primary,no,2950,no,no,cellular,3,aug,811,2,1,other,1
id_44237,57,unknown,married,unknown,no,1538,no,no,cellular,5,aug,809,1,0,unknown,0
id_9550,52,unemployed,married,secondary,no,3979,no,no,cellular,30,jan,996,1,0,unknown,0
id_5455,35,entrepreneur,married,secondary,no,-126,no,no,cellular,24,jul,821,5,0,unknown,0
id_7770,36,blue-collar,married,primary,no,104,yes,no,cellular,25,aug,789,1,13,failure,1
id_28228,50,blue-collar,married,secondary,no,1151,yes,yes,cellular,29,jul,816,2,0,unknown,0
id_15208,23,technician,single,tertiary,no,403,no,no,cellular,5,may,901,2,0,unknown,1
id_281,46,management,married,primary,no,-290,yes,no,telephone,17,nov,705,1,0,unknown,0
id_15931,32,blue-collar,married,primary,no,-451,yes,yes,cellular,18,may,888,5,2,failure,1
id_17501,50,management,married,tertiary,no,306,yes,no,unknown,30,may,876,2,0,unknown,0
id_14742,33,technician,married,secondary,no,82,no,no,cellular,19,aug,795,2,0,unknown,0
id_7237,43,services,married,secondary,no,6749,no,yes,cellular,20,nov,702,2,0,unknown,0
id_4687,36,admin.,married,secondary,no,-5,yes,no,telephone,16,jul,829,5,0,unknown,0
id_20955,47,management,married,tertiary,no,1303,yes,no,unknown,27,may,879,1,0,unknown,0
id_5648,35,blue-collar,married,secondary,no,308,yes,no,unknown,4,jun,871,2,0,unknown,0
id_3035,52,retired,divorced,tertiary,no,1215,no,yes,unknown,5,jun,870,1,0,unknown,0
id_5115,19,technician,single,tertiary,no,59,no,yes,cellular,8,jul,837,1,0,unknown,0
id_21355,48,management,married,tertiary,no,206,yes,no,cellular,4,feb,991,1,0,unknown,0
id_42274,29,management,single,tertiary,no,506,no,no,cellular,12,apr,924,2,3,other,0
id_42612,31,unemployed,married,secondary,no,429,yes,no,cellular,7,apr,929,2,3,other,0
id_32817,30,blue-collar,single,secondary,no,125,no,no,cellular,4,feb,991,2,0,unknown,0
id_19845,,technician,married,secondary,no,426,yes,no,cellular,16,jul,829,1,0,unknown,0
id_7286,57,management,married,tertiary,no,2534,no,no,cellular,19,aug,795,5,0,unknown,0
id_12000,57,retired,married,secondary,no,187,no,no,cellular,14,aug,800,2,0,unknown,0
id_36974,36,technician,divorced,secondary,no,-276,yes,no,unknown,29,may,877,3,0,unknown,0
id_5815,30,technician,married,secondary,no,-3,no,no,unknown,12,may,894,2,0,unknown,0
id_27822,46,management,divorced,tertiary,no,305,no,no,cellular,29,aug,785,2,0,unknown,0
id_28869,,admin.,married,secondary,no,-506,no,yes,cellular,8,jul,837,3,0,unknown,0
id_17162,40,technician,married,secondary,no,1,no,no,cellular,26,aug,788,4,0,unknown,0
id_43799,46,entrepreneur,single,tertiary,no,315,yes,no,cellular,5,feb,990,4,0,unknown,1
id_37853,54,technician,married,primary,no,1277,yes,no,cellular,14,jul,831,4,0,unknown,0
id_18003,31,admin.,married,secondary,no,514,no,no,cellular,27,aug,787,7,0,unknown,0
id_26153,27,blue-collar,married,secondary,no,725,no,yes,cellular,17,jul,828,1,0,unknown,0
id_12578,37,admin.,married,secondary,no,520,yes,no,unknown,23,may,883,1,0,unknown,0
id_24211,34,management,single,tertiary,no,253,yes,no,cellular,29,aug,785,4,0,unknown,0
id_26861,41,technician,married,tertiary,no,210,no,no,cellular,20,oct,733,2,2,success,1
id_6175,35,blue-collar,married,primary,no,357,yes,yes,cellular,19,nov,703,1,0,unknown,0
id_33635,32,blue-collar,single,secondary,no,187,no,no,cellular,25,jul,820,2,0,unknown,0
id_7973,40,management,married,tertiary,no,301,no,no,cellular,15,mar,952,2,4,failure,0
id_16616,31,blue-collar,single,unknown,no,15,yes,no,unknown,29,may,877,4,0,unknown,0
id_13493,36,admin.,married,secondary,no,961,no,no,telephone,18,nov,704,3,0,unknown,0
id_10191,34,technician,married,tertiary,no,-368,yes,no,cellular,26,aug,788,7,0,unknown,0
id_1397,51,admin.,married,secondary,no,1914,yes,no,unknown,14,may,892,2,0,unknown,0
id_43388,31,technician,married,secondary,no,258,yes,no,cellular,12,aug,802,2,1,failure,0
id_23069,41,management,married,secondary,no,-477,yes,no,cellular,6,may,900,1,0,unknown,0
id_43118,48,housemaid,married,primary,no,3509,no,no,cellular,30,oct,723,1,1,failure,1
id_35552,40,blue-collar,married,secondary,no,487,yes,no,cellular,8,may,898,2,2,failure,0
id_12150,46,admin.,married,secondary,no,4955,yes,no,cellular,17,nov,705,3,5,other,0
id_18910,39,services,married,secondary,no,-221,yes,yes,unknown,21,may,885,1,0,unknown,0
id_8465,46,technician,single,tertiary,no,5334,no,no,unknown,28,may,878,2,0,unknown,0
id_21740,62,management,married,tertiary,no,1101,no,no,cellular,12,jan,1014,1,1,other,0
id_14459,42,self-employed,married,tertiary,no,426,yes,no,cellular,2,feb,993,1,2,failure,0
id_5103,42,management,single,tertiary,no,1205,no,no,cellular,9,jul,836,2,0,unknown,0
id_27124,35,management,married,tertiary,no,403,yes,no,unknown,13,may,893,2,0,unknown,0
id_35065,33,technician,single,tertiary,no,1244,yes,no,cellular,30,apr,906,1,2,success,1
id_32356,60,blue-collar,married,secondary,no,1796,no,no,telephone,29,oct,724,1,0,unknown,0
id_19698,32,student,single,tertiary,no,871,yes,no,cellular,7,aug,807,2,0,unknown,0
id_31522,55,entrepreneur,married,tertiary,no,41920,no,no,cellular,6,aug,808,3,0,unknown,0
id_20082,53,blue-collar,married,secondary,no,382,no,no,cellular,20,aug,794,3,0,unknown,0
id_31000,50,self-employed,divorced,secondary,no,1290,no,no,unknown,20,jun,855,3,0,unknown,0
id_16750,35,blue-collar,single,secondary,no,145,yes,no,cellular,7,may,899,2,1,failure,0
id_34031,52,unemployed,married,secondary,no,-267,no,yes,unknown,19,jun,856,2,0,unknown,0
id_41771,32,technician,single,secondary,no,177,yes,no,cellular,13,may,893,7,0,unknown,0
id_23563,54,blue-collar,married,primary,no,-264,yes,no,unknown,16,may,890,6,0,unknown,0
id_17968,57,retired,married,tertiary,no,1295,no,no,cellular,1,jun,874,1,1,failure,0
id_44960,30,technician,single,tertiary,no,239,yes,no,unknown,16,may,890,1,0,unknown,0
id_2357,41,blue-collar,married,secondary,no,-646,yes,no,cellular,21,nov,701,2,0,unknown,0
id_43590,37,blue-collar,single,secondary,no,1117,no,no,unknown,16,jun,859,3,0,unknown,0
id_16961,32,technician,divorced,secondary,no,10,yes,no,cellular,6,may,900,2,0,unknown,0
id_19762,48,technician,married,secondary,no,-581,no,,cellular,20,aug,794,2,0,unknown,0
id_30862,41,management,married,unknown,no,274,no,no,cellular,9,apr,927,2,2,failure,0
id_24520,31,technician,married,tertiary,no,1333,yes,no,cellular,17,jul,828,2,0,unknown,0
id_9938,41,blue-collar,married,secondary,no,225,yes,yes,cellular,21,jul,824,1,0,unknown,0
id_38705,35,management,married,tertiary,no,1044,no,no,cellular,8,aug,806,4,0,unknown,1
id_41030,45,admin.,divorced,secondary,no,479,no,no,cellular,2,feb,993,2,0,unknown,0
id_16975,47,blue-collar,divorced,secondary,no,2443,no,no,unknown,19,jun,856,2,0,unknown,0
id_9125,30,technician,single,tertiary,no,320,yes,no,unknown,3,jun,872,16,0,unknown,0
id_14862,48,blue-collar,divorced,primary,no,1926,yes,no,unknown,6,may,900,3,0,unknown,0
id_10902,36,management,single,tertiary,no,494,no,no,unknown,20,jun,855,3,0,unknown,0
id_40608,39,blue-collar,married,primary,no,-157,yes,yes,unknown,17,jun,858,1,0,unknown,0
id_36966,53,retired,married,secondary,no,103,yes,no,telephone,11,may,895,1,1,failure,0
id_12908,59,retired,married,secondary,no,777,yes,yes,cellular,12,aug,802,5,0,unknown,0
id_31135,40,management,married,tertiary,no,2887,no,no,cellular,19,nov,703,1,0,unknown,0
id_15444,27,blue-collar,single,secondary,no,968,yes,no,cellular,17,apr,919,1,2,other,0
id_36298,34,technician,single,tertiary,no,420,no,yes,cellular,14,jul,831,3,0,unknown,0
id_11920,37,blue-collar,divorced,secondary,no,146,no,no,cellular,29,jul,816,4,0,unknown,0
id_32014,42,management,married,tertiary,no,6056,yes,no,cellular,30,apr,906,1,2,failure,0
id_17333,56,management,divorced,tertiary,no,3217,no,no,cellular,14,aug,800,2,0,unknown,0
id_11087,48,entrepreneur,married,secondary,no,86,yes,no,cellular,12,may,894,1,0,unknown,0
id_43430,59,unknown,married,unknown,no,1497,no,no,cellular,4,aug,810,1,1,other,0
id_15530,34,unemployed,married,secondary,no,754,no,no,cellular,19,nov,703,3,0,unknown,0
id_39463,36,management,single,tertiary,no,1574,no,no,cellular,20,aug,794,6,0,unknown,0
id_44493,36,blue-collar,divorced,secondary,no,628,yes,no,cellular,15,may,891,4,2,failure,0
id_42038,40,technician,married,secondary,no,828,no,no,cellular,25,aug,789,3,0,unknown,0
id_2367,34,technician,married,secondary,no,5378,no,no,cellular,25,aug,789,6,0,unknown,0
id_20560,46,management,married,tertiary,no,165,no,no,cellular,27,apr,909,2,0,unknown,0
id_23313,49,management,single,tertiary,no,349,yes,no,unknown,19,may,887,3,0,unknown,0
id_19491,,services,married,secondary,no,3722,yes,no,cellular,29,jul,816,2,0,unknown,0
id_40397,35,technician,married,secondary,no,181,yes,no,cellular,13,may,893,1,0,unknown,0
id_19929,37,admin.,married,secondary,no,177,yes,no,unknown,23,may,883,1,0,unknown,0
id_6838,51,entrepreneur,married,tertiary,no,18903,yes,no,unknown,2,jun,873,3,0,unknown,0
id_16420,56,admin.,married,unknown,no,4320,no,no,unknown,5,jun,870,2,0,unknown,0
id_17655,43,management,divorced,tertiary,no,834,yes,no,cellular,11,may,895,1,4,failure,0
id_38489,33,technician,married,secondary,no,96,no,no,cellular,18,aug,796,4,0,unknown,0
id_12361,56,housemaid,married,tertiary,no,6311,no,no,cellular,21,nov,701,1,0,unknown,0
id_9271,58,management,divorced,tertiary,no,50,yes,no,cellular,21,nov,701,4,4,failure,0
id_9780,28,admin.,single,unknown,no,863,no,no,cellular,14,jun,861,4,0,unknown,1
id_35939,33,technician,single,secondary,no,221,yes,no,cellular,18,may,888,5,0,unknown,0
id_19739,24,admin.,married,secondary,no,60,yes,yes,cellular,7,may,899,1,2,other,0
id_10783,37,management,married,tertiary,no,1547,yes,no,unknown,29,may,877,2,0,unknown,0
id_35704,53,technician,married,secondary,no,172,yes,yes,cellular,8,aug,806,2,0,unknown,0
id_20303,37,services,married,unknown,no,10191,yes,no,cellular,18,nov,704,2,2,failure,0
id_11896,31,blue-collar,married,primary,no,66,no,no,telephone,7,jul,838,1,0,unknown,0
id_3273,61,retired,divorced,tertiary,no,381,no,no,cellular,21,jul,824,1,0,unknown,0
id_29684,44,technician,married,secondary,no,-101,yes,no,unknown,7,may,899,3,0,unknown,0
id_28290,27,admin.,married,tertiary,no,1715,no,yes,unknown,2,jul,843,2,0,unknown,0
id_25773,47,technician,married,secondary,no,782,no,no,cellular,23,jul,822,1,0,unknown,0
id_14848,35,technician,single,secondary,no,68,yes,no,cellular,21,oct,732,2,2,other,0
id_24997,28,admin.,single,tertiary,no,308,no,yes,cellular,23,sep,760,1,6,failure,0
id_10963,32,technician,single,secondary,no,4,no,no,cellular,7,jul,838,2,0,unknown,0
id_10343,41,services,married,secondary,no,945,yes,no,cellular,12,may,894,3,8,failure,0
id_40025,51,blue-collar,married,primary,no,59,yes,no,unknown,5,may,901,3,0,unknown,0
id_27187,45,entrepreneur,married,secondary,no,3,no,no,unknown,14,may,892,2,0,unknown,0
id_13192,31,student,single,tertiary,no,746,no,no,cellular,20,aug,794,3,0,unknown,0
id_41878,64,unemployed,married,secondary,no,3194,no,no,telephone,2,mar,965,1,0,unknown,1
id_15613,44,admin.,married,secondary,no,1646,no,no,cellular,27,aug,787,13,0,unknown,0
id_16969,48,technician,married,secondary,no,-505,yes,no,unknown,7,may,899,5,0,unknown,0
id_39034,35,services,married,secondary,no,-1,yes,no,cellular,24,jul,821,1,0,unknown,0
id_2595,31,technician,married,secondary,no,766,yes,yes,cellular,14,apr,922,2,0,unknown,1
id_20867,76,retired,divorced,primary,no,82,no,no,cellular,12,aug,802,1,0,unknown,0
id_44838,35,blue-collar,married,unknown,no,247,yes,no,unknown,6,may,900,1,0,unknown,0
id_27788,36,technician,single,secondary,no,1179,yes,no,cellular,21,nov,701,3,2,failure,0
id_22654,50,retired,married,secondary,no,1051,no,no,cellular,21,nov,701,5,0,unknown,0
id_33515,46,management,married,tertiary,no,-113,yes,no,cellular,20,apr,916,1,0,unknown,0
id_31126,31,technician,single,tertiary,no,0,yes,no,unknown,13,may,893,2,0,unknown,0
